BinCenter (ps);Histo01;Histo02;Histo03;Histo04
7584.5;0;0;45;37
7585.5;0;0;34;31
7586.5;0;0;35;40
7587.5;0;0;33;40
7588.5;0;0;32;39
7589.5;0;0;28;45
7590.5;0;0;40;28
7591.5;0;0;31;29
7592.5;0;0;38;43
7593.5;0;0;43;42
7594.5;0;0;39;37
7595.5;0;0;48;41
7596.5;0;0;38;42
7597.5;0;0;42;37
7598.5;0;0;42;42
7599.5;0;0;38;43
7600.5;0;0;35;36
7601.5;0;0;37;38
7602.5;0;0;38;48
7603.5;0;0;31;38
7604.5;0;0;38;44
7605.5;0;0;39;39
7606.5;0;0;41;30
7607.5;0;0;34;45
7608.5;0;0;45;43
7609.5;0;0;50;29
7610.5;0;0;26;39
7611.5;0;0;45;38
7612.5;0;0;40;34
7613.5;0;0;22;24
7614.5;0;0;47;36
7615.5;0;0;36;29
7616.5;0;0;43;44
7617.5;0;0;31;30
7618.5;0;0;43;46
7619.5;0;0;31;56
7620.5;0;0;37;24
7621.5;0;0;43;33
7622.5;0;0;41;41
7623.5;0;0;49;38
7624.5;0;0;36;50
7625.5;0;0;44;41
7626.5;0;0;32;43
7627.5;0;0;41;49
7628.5;0;0;34;37
7629.5;0;0;38;37
7630.5;0;0;42;36
7631.5;0;0;42;42
7632.5;0;0;55;36
7633.5;0;0;37;35
7634.5;0;0;39;33
7635.5;0;0;31;33
7636.5;0;0;45;22
7637.5;0;0;38;34
7638.5;0;0;50;34
7639.5;0;0;37;37
7640.5;0;0;31;45
7641.5;0;0;31;35
7642.5;0;0;45;45
7643.5;0;0;38;40
7644.5;0;0;37;44
7645.5;0;0;32;37
7646.5;0;0;46;31
7647.5;0;0;22;38
7648.5;0;0;44;40
7649.5;0;0;41;38
7650.5;0;0;39;36
7651.5;0;0;31;44
7652.5;0;0;48;38
7653.5;0;0;35;34
7654.5;0;0;36;33
7655.5;0;0;36;34
7656.5;0;0;46;39
7657.5;0;0;41;33
7658.5;0;0;45;44
7659.5;0;0;31;46
7660.5;0;0;39;33
7661.5;0;0;34;50
7662.5;0;0;34;28
7663.5;0;0;37;25
7664.5;0;0;43;35
7665.5;0;0;50;31
7666.5;0;0;35;31
7667.5;0;0;32;29
7668.5;0;0;38;40
7669.5;0;0;39;42
7670.5;0;0;33;48
7671.5;0;0;44;44
7672.5;0;0;52;47
7673.5;0;0;35;40
7674.5;0;0;34;41
7675.5;0;0;38;44
7676.5;0;0;47;43
7677.5;0;0;35;33
7678.5;0;0;38;45
7679.5;0;0;42;30
7680.5;0;0;42;42
7681.5;0;0;34;40
7682.5;0;0;41;45
7683.5;0;0;33;42
7684.5;0;0;24;28
7685.5;0;0;33;45
7686.5;0;0;38;40
7687.5;0;0;46;32
7688.5;0;0;43;38
7689.5;0;0;43;39
7690.5;0;0;43;38
7691.5;0;0;38;41
7692.5;0;0;46;41
7693.5;0;0;37;36
7694.5;0;0;32;47
7695.5;0;0;40;27
7696.5;0;0;50;40
7697.5;0;0;31;39
7698.5;0;0;47;40
7699.5;0;0;47;30
7700.5;0;0;41;39
7701.5;0;0;34;44
7702.5;0;0;50;44
7703.5;0;0;35;40
7704.5;0;0;46;37
7705.5;0;0;41;40
7706.5;0;0;49;37
7707.5;0;0;44;48
7708.5;0;0;42;41
7709.5;0;0;31;34
7710.5;0;0;37;42
7711.5;0;0;28;37
7712.5;0;0;36;42
7713.5;0;0;46;53
7714.5;0;0;33;46
7715.5;0;0;41;41
7716.5;0;0;32;32
7717.5;0;0;37;16
7718.5;0;0;38;38
7719.5;0;0;32;26
7720.5;0;0;37;37
7721.5;0;0;42;41
7722.5;0;0;35;44
7723.5;0;0;41;40
7724.5;0;0;35;48
7725.5;0;0;41;35
7726.5;0;0;38;43
7727.5;0;0;40;41
7728.5;0;0;38;43
7729.5;0;0;39;45
7730.5;0;0;41;38
7731.5;0;0;22;33
7732.5;0;0;32;35
7733.5;0;0;28;32
7734.5;0;0;41;37
7735.5;0;0;27;32
7736.5;0;0;45;44
7737.5;0;0;41;32
7738.5;0;0;36;30
7739.5;0;0;32;47
7740.5;0;1;36;36
7741.5;0;0;43;28
7742.5;0;0;28;28
7743.5;0;0;26;34
7744.5;0;0;50;46
7745.5;0;0;31;54
7746.5;0;0;48;29
7747.5;0;0;37;28
7748.5;0;0;37;31
7749.5;0;0;48;34
7750.5;0;0;51;34
7751.5;0;0;45;33
7752.5;0;0;33;39
7753.5;0;0;37;45
7754.5;0;0;30;56
7755.5;0;0;45;42
7756.5;0;0;40;38
7757.5;0;0;29;37
7758.5;0;0;40;31
7759.5;0;0;44;43
7760.5;0;0;35;42
7761.5;0;0;36;36
7762.5;0;0;40;38
7763.5;0;0;47;40
7764.5;0;0;34;34
7765.5;0;0;36;38
7766.5;0;0;41;52
7767.5;0;0;32;35
7768.5;0;0;41;29
7769.5;0;0;32;37
7770.5;0;0;45;43
7771.5;0;0;40;43
7772.5;0;0;39;35
7773.5;0;0;41;38
7774.5;0;0;47;38
7775.5;0;0;36;37
7776.5;0;0;45;51
7777.5;0;0;39;43
7778.5;0;0;51;42
7779.5;0;0;34;38
7780.5;0;0;37;30
7781.5;0;0;42;38
7782.5;0;0;45;37
7783.5;0;0;46;30
7784.5;0;0;39;39
7785.5;0;0;40;43
7786.5;0;0;39;58
7787.5;0;0;41;42
7788.5;0;0;46;32
7789.5;0;0;38;45
7790.5;0;0;37;42
7791.5;0;0;44;35
7792.5;0;0;38;39
7793.5;0;0;32;23
7794.5;0;0;39;26
7795.5;0;0;41;48
7796.5;0;0;46;31
7797.5;0;0;45;41
7798.5;0;0;45;37
7799.5;0;0;36;43
7800.5;0;0;36;50
7801.5;0;0;48;46
7802.5;0;0;48;39
7803.5;0;0;37;35
7804.5;0;0;38;36
7805.5;0;0;33;32
7806.5;0;0;37;32
7807.5;0;0;32;40
7808.5;0;0;42;31
7809.5;0;0;40;46
7810.5;0;0;35;41
7811.5;0;0;38;32
7812.5;0;0;45;35
7813.5;0;0;31;30
7814.5;0;0;32;44
7815.5;0;0;34;42
7816.5;0;0;40;40
7817.5;0;0;48;35
7818.5;0;0;40;35
7819.5;0;0;44;31
7820.5;0;0;45;44
7821.5;0;0;37;47
7822.5;0;0;37;38
7823.5;0;0;44;41
7824.5;0;0;32;36
7825.5;0;0;33;35
7826.5;0;0;60;33
7827.5;0;0;36;36
7828.5;0;0;37;48
7829.5;0;0;44;36
7830.5;0;0;36;49
7831.5;0;0;39;29
7832.5;0;0;40;42
7833.5;0;0;34;38
7834.5;0;0;45;48
7835.5;0;0;35;33
7836.5;0;0;45;46
7837.5;0;0;39;40
7838.5;0;0;43;40
7839.5;0;0;37;52
7840.5;0;0;30;48
7841.5;0;0;52;43
7842.5;0;0;32;37
7843.5;0;0;40;46
7844.5;0;0;40;38
7845.5;0;0;40;41
7846.5;0;0;46;35
7847.5;0;0;48;40
7848.5;0;0;54;43
7849.5;0;0;30;45
7850.5;0;0;43;48
7851.5;0;0;33;46
7852.5;0;0;37;30
7853.5;0;0;40;38
7854.5;0;0;34;42
7855.5;0;0;38;37
7856.5;0;0;30;29
7857.5;0;0;43;39
7858.5;0;0;47;41
7859.5;0;0;37;35
7860.5;0;0;37;46
7861.5;0;0;31;38
7862.5;0;0;41;37
7863.5;0;0;33;41
7864.5;0;0;36;43
7865.5;0;0;45;32
7866.5;0;0;30;43
7867.5;0;0;40;35
7868.5;0;0;49;34
7869.5;0;0;33;41
7870.5;0;0;47;40
7871.5;0;1;36;37
7872.5;0;0;45;32
7873.5;0;0;41;29
7874.5;0;0;38;46
7875.5;0;0;33;36
7876.5;0;0;28;41
7877.5;0;0;39;35
7878.5;0;0;45;42
7879.5;0;0;30;35
7880.5;0;0;44;36
7881.5;0;0;31;39
7882.5;0;0;42;45
7883.5;0;0;39;42
7884.5;0;0;32;41
7885.5;0;0;33;35
7886.5;0;0;35;47
7887.5;0;0;42;40
7888.5;0;0;40;34
7889.5;0;0;30;25
7890.5;0;0;34;37
7891.5;0;0;32;36
7892.5;0;0;42;46
7893.5;0;0;33;35
7894.5;0;0;38;32
7895.5;0;0;39;35
7896.5;0;0;44;26
7897.5;0;0;41;30
7898.5;0;0;33;39
7899.5;0;0;53;28
7900.5;0;0;40;36
7901.5;0;0;44;39
7902.5;0;0;31;39
7903.5;0;0;35;42
7904.5;0;0;33;39
7905.5;0;0;50;35
7906.5;0;0;38;35
7907.5;0;0;51;37
7908.5;0;0;38;25
7909.5;0;0;43;47
7910.5;0;0;33;35
7911.5;0;0;38;38
7912.5;0;0;42;31
7913.5;0;0;29;38
7914.5;0;0;38;38
7915.5;0;0;41;40
7916.5;0;0;35;38
7917.5;0;0;34;42
7918.5;0;0;36;41
7919.5;0;0;32;32
7920.5;0;0;34;37
7921.5;0;0;32;21
7922.5;0;0;39;41
7923.5;0;0;34;43
7924.5;0;0;46;49
7925.5;0;0;48;30
7926.5;0;0;43;46
7927.5;0;0;45;40
7928.5;0;0;29;37
7929.5;0;0;41;41
7930.5;0;0;37;40
7931.5;0;0;38;50
7932.5;0;0;38;52
7933.5;0;0;41;35
7934.5;0;0;42;45
7935.5;0;0;46;39
7936.5;0;0;46;30
7937.5;0;0;41;40
7938.5;0;0;42;28
7939.5;0;0;36;29
7940.5;0;0;39;59
7941.5;0;0;47;42
7942.5;0;0;51;47
7943.5;0;0;31;40
7944.5;0;0;41;40
7945.5;0;0;31;42
7946.5;0;0;38;39
7947.5;0;0;42;36
7948.5;0;0;36;34
7949.5;0;0;38;36
7950.5;0;0;38;39
7951.5;0;0;42;32
7952.5;0;0;42;42
7953.5;0;0;44;49
7954.5;0;0;31;34
7955.5;0;0;44;44
7956.5;0;0;45;28
7957.5;0;0;45;39
7958.5;0;0;38;25
7959.5;0;0;38;31
7960.5;0;0;47;41
7961.5;0;0;38;37
7962.5;0;0;34;33
7963.5;0;0;39;35
7964.5;0;0;39;38
7965.5;0;0;44;41
7966.5;0;0;40;45
7967.5;0;0;35;46
7968.5;0;0;46;28
7969.5;0;0;32;51
7970.5;0;0;42;39
7971.5;0;0;30;32
7972.5;0;0;42;43
7973.5;0;0;32;34
7974.5;0;0;43;42
7975.5;0;0;40;31
7976.5;0;0;31;47
7977.5;0;0;44;46
7978.5;0;0;33;41
7979.5;0;0;27;37
7980.5;0;0;51;27
7981.5;0;0;32;18
7982.5;0;0;30;53
7983.5;0;0;34;33
7984.5;0;0;58;36
7985.5;0;0;35;44
7986.5;0;0;28;38
7987.5;0;0;40;42
7988.5;0;0;45;47
7989.5;0;0;36;41
7990.5;0;0;40;27
7991.5;0;0;37;25
7992.5;0;0;30;47
7993.5;0;0;45;39
7994.5;0;0;25;43
7995.5;0;0;41;37
7996.5;0;0;39;42
7997.5;0;0;42;44
7998.5;0;0;45;37
7999.5;0;0;45;38
8000.5;0;0;32;47
8001.5;0;0;40;41
8002.5;0;0;39;37
8003.5;0;0;37;39
8004.5;0;0;27;31
8005.5;0;0;35;55
8006.5;0;0;41;40
8007.5;0;0;42;27
8008.5;0;0;35;41
8009.5;0;0;36;38
8010.5;0;0;45;31
8011.5;0;0;44;45
8012.5;0;0;33;44
8013.5;0;0;42;44
8014.5;0;0;33;28
8015.5;0;0;35;31
8016.5;0;0;28;41
8017.5;0;0;40;49
8018.5;0;0;27;46
8019.5;0;0;36;40
8020.5;0;0;29;27
8021.5;0;0;38;33
8022.5;0;0;41;35
8023.5;0;0;40;29
8024.5;0;0;33;34
8025.5;0;0;31;39
8026.5;0;0;42;37
8027.5;0;0;33;45
8028.5;0;0;43;46
8029.5;0;0;33;40
8030.5;0;0;41;38
8031.5;0;0;34;44
8032.5;0;0;40;40
8033.5;0;0;33;34
8034.5;0;0;31;48
8035.5;0;0;42;48
8036.5;0;0;46;38
8037.5;0;0;34;35
8038.5;0;0;39;38
8039.5;0;0;43;34
8040.5;0;0;31;37
8041.5;0;0;24;34
8042.5;0;0;40;38
8043.5;0;0;36;39
8044.5;0;0;24;43
8045.5;0;0;36;33
8046.5;0;0;34;38
8047.5;0;0;38;37
8048.5;0;0;36;38
8049.5;0;0;45;64
8050.5;0;0;40;42
8051.5;0;0;37;25
8052.5;0;0;50;33
8053.5;0;0;39;37
8054.5;0;0;33;41
8055.5;0;0;28;45
8056.5;0;0;40;46
8057.5;0;0;52;25
8058.5;0;0;39;41
8059.5;0;0;32;47
8060.5;0;0;35;51
8061.5;0;0;46;43
8062.5;0;0;38;40
8063.5;0;0;47;38
8064.5;0;0;47;48
8065.5;0;0;36;41
8066.5;0;0;27;41
8067.5;0;0;41;44
8068.5;0;0;24;31
8069.5;0;0;36;41
8070.5;0;0;47;40
8071.5;0;0;36;29
8072.5;0;0;39;31
8073.5;0;0;53;29
8074.5;0;0;27;41
8075.5;0;0;40;45
8076.5;0;0;42;42
8077.5;0;0;47;42
8078.5;0;0;47;41
8079.5;0;0;38;41
8080.5;0;0;46;43
8081.5;0;0;49;32
8082.5;0;0;38;47
8083.5;0;0;35;36
8084.5;0;0;38;43
8085.5;0;0;33;43
8086.5;0;0;52;39
8087.5;0;0;40;34
8088.5;0;0;24;28
8089.5;0;0;33;43
8090.5;0;0;34;35
8091.5;0;0;60;36
8092.5;0;0;39;46
8093.5;0;0;35;38
8094.5;0;0;39;39
8095.5;0;0;41;43
8096.5;0;0;35;45
8097.5;0;0;45;36
8098.5;0;0;44;34
8099.5;0;0;40;45
8100.5;0;0;44;29
8101.5;0;0;37;34
8102.5;0;0;39;48
8103.5;0;0;26;23
8104.5;0;0;42;37
8105.5;0;0;45;38
8106.5;0;0;40;55
8107.5;0;0;47;47
8108.5;0;0;28;43
8109.5;0;0;31;43
8110.5;0;0;41;40
8111.5;0;0;41;32
8112.5;0;0;33;33
8113.5;0;0;41;39
8114.5;0;0;34;36
8115.5;0;0;37;41
8116.5;0;0;41;29
8117.5;0;0;33;36
8118.5;0;0;41;37
8119.5;0;0;39;44
8120.5;0;0;38;48
8121.5;0;0;28;40
8122.5;0;0;34;35
8123.5;0;0;39;37
8124.5;0;0;43;48
8125.5;0;0;45;39
8126.5;0;0;43;44
8127.5;0;0;31;33
8128.5;0;0;39;42
8129.5;0;0;32;34
8130.5;0;0;38;37
8131.5;0;0;37;39
8132.5;0;0;44;43
8133.5;0;0;38;36
8134.5;0;0;47;37
8135.5;0;0;37;49
8136.5;0;0;33;40
8137.5;0;0;38;43
8138.5;0;0;51;42
8139.5;0;0;38;36
8140.5;0;0;30;35
8141.5;0;0;52;55
8142.5;0;0;43;28
8143.5;0;0;25;39
8144.5;0;0;36;41
8145.5;0;0;41;32
8146.5;0;0;41;43
8147.5;0;0;37;30
8148.5;0;0;40;24
8149.5;0;0;41;52
8150.5;0;0;35;36
8151.5;0;0;33;47
8152.5;0;0;45;39
8153.5;0;0;34;42
8154.5;0;0;40;39
8155.5;0;0;33;41
8156.5;0;0;35;40
8157.5;0;0;33;49
8158.5;0;0;29;30
8159.5;0;0;43;37
8160.5;0;0;44;47
8161.5;0;0;37;36
8162.5;0;0;50;35
8163.5;0;0;50;28
8164.5;0;0;39;46
8165.5;0;0;39;28
8166.5;0;0;36;45
8167.5;0;0;53;29
8168.5;0;0;33;53
8169.5;0;0;42;39
8170.5;0;0;33;38
8171.5;0;0;36;42
8172.5;0;0;37;36
8173.5;0;0;29;39
8174.5;0;0;31;46
8175.5;0;0;33;34
8176.5;0;0;37;45
8177.5;0;0;30;39
8178.5;0;0;46;35
8179.5;0;0;38;34
8180.5;0;0;35;33
8181.5;0;0;43;33
8182.5;0;0;52;39
8183.5;0;0;38;35
8184.5;0;0;37;26
8185.5;0;0;35;33
8186.5;0;0;44;46
8187.5;0;0;35;33
8188.5;0;0;27;27
8189.5;0;0;40;32
8190.5;0;0;41;45
8191.5;0;0;38;42
8192.5;0;0;30;43
8193.5;0;0;39;45
8194.5;0;0;39;43
8195.5;0;0;35;33
8196.5;0;0;34;47
8197.5;0;0;35;41
8198.5;0;0;46;50
8199.5;0;0;39;37
8200.5;0;0;33;33
8201.5;0;0;36;45
8202.5;0;0;46;46
8203.5;0;0;37;37
8204.5;0;0;38;36
8205.5;0;0;33;40
8206.5;0;0;36;44
8207.5;0;0;27;42
8208.5;0;0;33;32
8209.5;0;0;43;32
8210.5;0;0;35;42
8211.5;0;0;36;34
8212.5;0;0;35;39
8213.5;0;0;33;29
8214.5;0;0;36;38
8215.5;0;0;42;42
8216.5;0;0;37;43
8217.5;0;0;26;31
8218.5;0;0;43;45
8219.5;0;0;30;34
8220.5;0;0;29;43
8221.5;0;0;40;33
8222.5;0;0;47;36
8223.5;0;0;41;37
8224.5;0;0;38;38
8225.5;0;0;37;38
8226.5;0;0;44;39
8227.5;0;0;39;30
8228.5;0;0;38;33
8229.5;0;0;35;35
8230.5;0;0;37;31
8231.5;0;0;35;33
8232.5;0;0;40;35
8233.5;0;0;35;35
8234.5;0;0;42;42
8235.5;0;0;38;36
8236.5;0;0;30;43
8237.5;0;0;39;30
8238.5;0;0;41;35
8239.5;0;0;38;42
8240.5;0;0;25;35
8241.5;1;0;37;27
8242.5;0;0;35;35
8243.5;0;0;34;51
8244.5;0;0;31;34
8245.5;0;0;41;40
8246.5;0;0;43;30
8247.5;0;0;41;36
8248.5;0;0;35;43
8249.5;0;0;41;31
8250.5;0;0;37;32
8251.5;0;0;31;37
8252.5;0;0;40;37
8253.5;0;0;31;45
8254.5;0;0;32;32
8255.5;0;0;39;39
8256.5;0;0;52;43
8257.5;0;0;36;49
8258.5;0;0;39;38
8259.5;0;0;35;46
8260.5;0;0;35;41
8261.5;0;0;42;42
8262.5;0;0;47;34
8263.5;0;0;48;18
8264.5;0;0;29;44
8265.5;0;0;42;46
8266.5;0;0;27;48
8267.5;0;0;31;31
8268.5;0;0;35;53
8269.5;0;0;43;47
8270.5;0;0;38;47
8271.5;0;0;40;45
8272.5;0;0;42;45
8273.5;0;0;41;50
8274.5;0;0;45;35
8275.5;0;0;40;39
8276.5;0;0;46;38
8277.5;0;0;40;34
8278.5;0;0;41;32
8279.5;0;0;33;34
8280.5;0;0;29;51
8281.5;0;0;38;35
8282.5;0;0;41;50
8283.5;0;0;39;47
8284.5;0;0;39;43
8285.5;0;0;38;34
8286.5;0;0;31;38
8287.5;0;0;48;41
8288.5;0;0;37;40
8289.5;0;0;36;43
8290.5;0;0;45;40
8291.5;0;0;28;44
8292.5;0;0;37;44
8293.5;0;0;39;41
8294.5;0;0;33;33
8295.5;0;0;48;38
8296.5;0;0;31;46
8297.5;0;0;39;32
8298.5;0;0;42;39
8299.5;0;0;46;51
8300.5;0;0;45;37
8301.5;0;0;46;48
8302.5;0;0;51;50
8303.5;0;0;44;45
8304.5;0;0;35;40
8305.5;0;0;33;43
8306.5;0;0;44;36
8307.5;0;0;47;37
8308.5;0;0;33;41
8309.5;0;0;42;43
8310.5;0;0;36;37
8311.5;0;0;38;51
8312.5;0;0;40;47
8313.5;0;0;45;35
8314.5;0;0;47;38
8315.5;0;0;34;52
8316.5;0;0;39;41
8317.5;0;0;43;40
8318.5;0;0;30;36
8319.5;0;0;30;37
8320.5;0;0;40;42
8321.5;0;0;52;35
8322.5;0;0;34;41
8323.5;0;0;40;46
8324.5;0;0;43;44
8325.5;1;0;43;46
8326.5;0;0;28;45
8327.5;0;0;48;39
8328.5;0;0;39;47
8329.5;0;0;43;38
8330.5;0;0;35;30
8331.5;0;0;41;36
8332.5;0;0;45;39
8333.5;0;0;32;43
8334.5;0;0;36;36
8335.5;0;0;25;31
8336.5;0;0;31;48
8337.5;0;0;40;28
8338.5;0;0;33;30
8339.5;0;0;42;50
8340.5;0;0;30;41
8341.5;0;0;39;35
8342.5;0;0;36;47
8343.5;0;0;35;32
8344.5;0;0;30;36
8345.5;0;0;43;38
8346.5;0;0;46;37
8347.5;0;0;30;33
8348.5;0;0;42;34
8349.5;0;0;41;33
8350.5;0;0;28;42
8351.5;0;0;44;34
8352.5;0;0;42;41
8353.5;0;0;25;34
8354.5;0;0;40;36
8355.5;0;0;28;34
8356.5;0;0;37;46
8357.5;0;0;36;41
8358.5;0;0;37;55
8359.5;0;0;35;42
8360.5;0;0;43;28
8361.5;0;0;37;41
8362.5;0;0;46;43
8363.5;0;0;42;39
8364.5;0;0;47;46
8365.5;0;0;42;30
8366.5;0;0;34;40
8367.5;0;0;41;25
8368.5;0;0;42;46
8369.5;0;0;22;37
8370.5;0;0;35;35
8371.5;0;0;42;39
8372.5;0;0;36;41
8373.5;0;0;44;33
8374.5;0;0;41;47
8375.5;0;0;37;46
8376.5;0;0;36;45
8377.5;0;0;45;31
8378.5;0;0;29;27
8379.5;0;0;33;42
8380.5;0;0;34;43
8381.5;0;0;41;34
8382.5;0;0;40;43
8383.5;0;0;32;51
8384.5;0;0;40;38
8385.5;0;0;44;30
8386.5;0;0;42;29
8387.5;0;0;44;34
8388.5;0;0;32;32
8389.5;0;0;53;34
8390.5;0;0;45;40
8391.5;0;0;35;36
8392.5;0;0;30;33
8393.5;0;0;38;44
8394.5;0;0;39;41
8395.5;0;0;42;31
8396.5;0;0;42;36
8397.5;0;0;47;36
8398.5;0;0;35;39
8399.5;0;0;51;34
8400.5;0;0;42;49
8401.5;0;0;42;37
8402.5;0;0;40;44
8403.5;0;0;35;45
8404.5;0;0;44;31
8405.5;0;0;40;38
8406.5;0;0;41;30
8407.5;0;0;41;37
8408.5;0;0;46;48
8409.5;0;0;30;41
8410.5;0;0;30;52
8411.5;0;0;47;50
8412.5;0;0;36;51
8413.5;0;0;40;33
8414.5;0;0;32;33
8415.5;0;0;36;46
8416.5;0;0;34;41
8417.5;0;0;31;36
8418.5;0;0;44;41
8419.5;0;0;42;43
8420.5;0;0;38;36
8421.5;0;0;44;36
8422.5;0;0;32;43
8423.5;0;0;48;36
8424.5;0;0;41;49
8425.5;0;0;33;35
8426.5;0;0;41;31
8427.5;0;0;42;33
8428.5;0;0;34;43
8429.5;0;0;46;31
8430.5;0;0;41;47
8431.5;0;0;46;42
8432.5;0;0;33;48
8433.5;0;0;33;33
8434.5;0;0;38;42
8435.5;0;0;28;44
8436.5;0;0;42;45
8437.5;0;0;35;45
8438.5;0;0;40;49
8439.5;0;0;35;43
8440.5;0;0;42;39
8441.5;0;0;28;53
8442.5;0;0;47;30
8443.5;0;0;40;45
8444.5;0;0;44;37
8445.5;0;0;48;39
8446.5;0;0;36;48
8447.5;0;0;42;36
8448.5;0;0;36;27
8449.5;0;0;44;40
8450.5;0;0;36;39
8451.5;0;0;43;35
8452.5;0;0;47;33
8453.5;0;0;48;37
8454.5;0;0;32;42
8455.5;0;0;42;43
8456.5;0;0;38;38
8457.5;0;0;35;27
8458.5;0;0;44;42
8459.5;0;0;49;44
8460.5;0;0;38;30
8461.5;0;0;38;36
8462.5;0;0;24;43
8463.5;0;0;34;36
8464.5;0;0;35;36
8465.5;0;0;47;42
8466.5;0;0;43;37
8467.5;0;0;37;43
8468.5;0;0;38;32
8469.5;0;0;43;48
8470.5;0;0;35;33
8471.5;0;0;44;42
8472.5;0;0;40;43
8473.5;0;0;32;35
8474.5;0;0;39;34
8475.5;0;0;40;48
8476.5;0;0;32;49
8477.5;0;0;33;32
8478.5;0;0;46;40
8479.5;0;0;38;31
8480.5;0;0;40;37
8481.5;0;0;51;49
8482.5;0;0;36;41
8483.5;0;0;40;32
8484.5;0;0;46;41
8485.5;0;0;38;50
8486.5;0;0;41;35
8487.5;0;0;35;53
8488.5;0;0;49;39
8489.5;0;0;37;34
8490.5;0;0;39;38
8491.5;0;0;34;34
8492.5;0;0;38;24
8493.5;0;0;40;47
8494.5;0;0;45;39
8495.5;0;0;38;36
8496.5;0;0;48;33
8497.5;0;0;34;38
8498.5;0;0;35;37
8499.5;0;0;39;50
8500.5;0;0;41;39
8501.5;0;0;39;32
8502.5;0;0;41;36
8503.5;0;0;33;32
8504.5;0;0;47;42
8505.5;0;0;39;34
8506.5;0;0;36;47
8507.5;0;0;30;36
8508.5;0;0;38;43
8509.5;0;0;46;37
8510.5;0;0;39;51
8511.5;0;0;38;50
8512.5;0;0;32;46
8513.5;0;0;37;35
8514.5;0;0;46;47
8515.5;0;0;44;43
8516.5;0;0;32;40
8517.5;0;0;34;40
8518.5;0;0;44;43
8519.5;0;0;31;38
8520.5;0;0;35;31
8521.5;0;0;44;37
8522.5;0;0;37;40
8523.5;0;0;37;31
8524.5;0;0;31;42
8525.5;0;0;42;34
8526.5;0;0;33;41
8527.5;0;0;39;37
8528.5;0;0;38;34
8529.5;0;0;42;30
8530.5;0;0;43;54
8531.5;0;0;42;49
8532.5;0;0;36;44
8533.5;0;0;31;43
8534.5;0;0;37;39
8535.5;0;0;29;37
8536.5;0;0;40;44
8537.5;0;0;33;37
8538.5;0;0;34;35
8539.5;0;0;36;44
8540.5;0;0;35;47
8541.5;0;0;37;36
8542.5;0;0;29;35
8543.5;0;0;31;33
8544.5;0;0;38;33
8545.5;0;0;41;37
8546.5;0;0;46;35
8547.5;0;0;43;39
8548.5;0;0;36;35
8549.5;0;0;37;34
8550.5;0;0;36;48
8551.5;0;0;33;30
8552.5;0;0;42;36
8553.5;0;0;37;34
8554.5;0;0;41;37
8555.5;0;0;41;48
8556.5;0;0;32;43
8557.5;0;0;47;31
8558.5;0;0;32;39
8559.5;0;0;38;46
8560.5;0;0;27;44
8561.5;0;0;39;33
8562.5;0;0;36;37
8563.5;0;0;20;36
8564.5;0;0;49;40
8565.5;0;0;36;28
8566.5;0;0;34;33
8567.5;0;0;43;46
8568.5;0;0;44;47
8569.5;0;0;37;35
8570.5;0;0;50;37
8571.5;0;0;26;51
8572.5;0;0;40;29
8573.5;0;0;28;43
8574.5;0;0;35;46
8575.5;0;0;35;41
8576.5;0;0;26;33
8577.5;0;0;35;41
8578.5;0;0;52;42
8579.5;0;0;29;32
8580.5;0;0;34;38
8581.5;0;0;40;37
8582.5;0;0;32;26
8583.5;0;0;30;40
8584.5;0;0;37;27
8585.5;0;0;43;42
8586.5;0;0;39;41
8587.5;0;0;39;30
8588.5;0;0;39;55
8589.5;0;0;31;43
8590.5;0;0;44;34
8591.5;0;0;46;39
8592.5;0;0;25;33
8593.5;0;0;48;34
8594.5;0;0;34;39
8595.5;0;0;39;45
8596.5;0;0;37;37
8597.5;0;0;36;32
8598.5;0;0;49;42
8599.5;0;0;45;46
8600.5;0;0;40;45
8601.5;0;0;31;45
8602.5;0;0;45;28
8603.5;0;0;34;36
8604.5;0;0;35;38
8605.5;0;0;40;43
8606.5;0;0;51;43
8607.5;0;0;35;45
8608.5;0;0;44;39
8609.5;0;0;33;44
8610.5;0;0;32;39
8611.5;0;0;37;34
8612.5;0;0;39;33
8613.5;0;0;44;40
8614.5;0;0;21;32
8615.5;0;0;33;32
8616.5;0;0;45;40
8617.5;0;0;40;38
8618.5;0;0;51;38
8619.5;0;0;36;36
8620.5;0;0;43;34
8621.5;0;0;35;30
8622.5;0;0;33;33
8623.5;0;0;44;38
8624.5;0;0;33;33
8625.5;0;0;33;34
8626.5;0;0;32;39
8627.5;0;0;33;42
8628.5;0;0;38;36
8629.5;0;0;30;41
8630.5;0;0;35;37
8631.5;0;0;50;43
8632.5;0;0;48;39
8633.5;0;0;42;24
8634.5;0;0;50;47
8635.5;0;0;28;40
8636.5;0;0;36;29
8637.5;0;0;46;46
8638.5;0;0;33;40
8639.5;0;0;48;32
8640.5;0;0;39;33
8641.5;0;0;38;41
8642.5;0;0;38;44
8643.5;0;0;33;44
8644.5;0;0;34;34
8645.5;0;0;36;42
8646.5;0;0;45;37
8647.5;0;0;37;36
8648.5;0;0;36;44
8649.5;0;0;39;38
8650.5;0;0;31;35
8651.5;0;0;36;45
8652.5;0;0;38;37
8653.5;0;0;38;41
8654.5;0;0;41;38
8655.5;0;0;44;38
8656.5;0;0;43;41
8657.5;0;0;44;22
